,job,marital,education,default,housing,loan,contact,day,month,pdays,poutcome,balance_capped,campaign_capped,age_capped,previous_winsorized,housing_loan,Week,previous_contacted,season,duration,Hasil Prediksi
13872,3,2,1,0,1,0,1,13.0,4,369.0,0,198.0,5.0,37.0,2.0,0,1,1,1,156.0,0
31915,1,2,2,0,0,0,1,17.0,10,184.0,3,583.0,1.0,53.0,4.0,0,2,1,3,226.0,1
71423,8,2,1,0,,0,,18.0,5,-1.0,1,0.0,6.0,42.0,0.0,0,2,0,2,118.0,0
33673,1,1,2,0,0,0,1,14.0,7,-1.0,1,336.0,2.0,33.0,0.0,0,1,0,2,220.0,0
62506,1,1,1,0,1,0,1,10.0,4,-1.0,1,3021.0,2.0,35.0,0.0,0,1,0,1,656.0,1
68092,1,2,1,0,1,0,1,21.0,7,-1.0,1,182.0,2.0,39.0,0.0,0,2,0,2,567.0,1
13001,6,2,0,0,1,0,2,17.0,3,-1.0,1,1351.0,3.0,58.0,0.0,0,2,0,1,392.0,0
40222,1,2,2,0,1,0,1,9.0,1,-1.0,1,784.0,3.0,37.0,0.0,0,1,0,0,41.0,0
55025,0,2,1,0,1,0,1,23.0,4,-1.0,1,87.0,1.0,43.0,0.0,0,3,0,1,638.0,1
55949,2,2,1,0,1,0,1,14.0,7,-1.0,1,4043.0,2.0,35.0,0.0,0,1,0,2,195.0,0
6271,3,2,1,0,1,0,0,21.0,4,-1.0,1,1663.0,1.0,38.0,0.0,0,2,0,1,93.0,0
55331,5,2,1,0,1,0,1,16.0,9,-1.0,1,136.0,1.0,25.0,0.0,0,2,0,3,256.0,1
2762,6,2,2,0,0,0,1,30.0,5,-1.0,1,3669.0,1.0,70.5,0.0,0,3,0,2,166.0,1
26119,5,2,1,0,1,0,0,15.0,4,-1.0,1,2918.0,2.0,42.0,0.0,0,2,0,1,349.0,0
4216,1,2,2,0,0,0,1,19.0,10,-1.0,1,4043.0,2.0,54.0,0.0,0,2,0,3,151.0,0
54842,6,2,1,0,0,0,1,9.0,8,-1.0,1,1971.0,1.0,64.0,0.0,0,1,0,3,327.0,1
41515,0,2,1,0,1,0,1,2.0,5,-1.0,1,0.0,1.0,36.0,0.0,0,0,0,2,106.0,1
56484,7,2,0,0,0,0,1,26.0,3,181.0,0,182.0,5.0,60.0,4.0,0,3,1,1,166.0,0
30786,11,2,1,0,0,0,1,28.0,7,-1.0,1,77.0,6.0,33.0,0.0,0,3,0,2,958.0,1
21748,6,2,0,0,0,0,1,22.0,7,-1.0,1,701.0,4.0,58.0,0.0,0,3,0,2,137.0,0
40217,0,1,1,0,1,0,0,5.0,4,-1.0,1,593.0,1.0,43.0,0.0,0,0,0,1,55.0,0
54677,1,2,1,0,1,0,0,18.0,4,-1.0,1,1223.0,3.0,31.0,0.0,0,2,0,1,286.0,0
26529,0,1,1,0,0,0,1,22.0,9,-1.0,1,325.0,3.0,25.0,0.0,0,3,0,3,716.0,1
5246,3,2,0,0,1,1,1,6.0,4,350.0,0,-457.0,1.0,33.0,1.0,1,0,1,1,128.0,0
6192,8,0,1,0,1,0,1,14.0,4,365.0,0,206.0,1.0,44.0,1.0,0,1,1,1,78.0,0
624,1,1,2,0,1,1,0,5.0,4,-1.0,1,447.0,1.0,28.0,0.0,1,0,0,1,217.0,0
22089,0,1,2,0,0,0,1,10.0,7,127.0,0,2325.0,1.0,30.0,4.0,0,1,1,2,263.0,1
64021,1,2,1,0,0,0,1,17.0,9,183.0,3,2670.0,1.0,45.0,4.0,0,2,1,3,200.0,1
13204,1,1,2,0,0,0,0,11.0,5,-1.0,1,4043.0,1.0,41.0,0.0,0,1,0,2,179.0,0
27066,0,0,1,0,0,0,1,13.0,7,-1.0,1,0.0,2.0,50.0,0.0,0,1,0,2,114.0,0
68201,5,2,1,0,0,0,1,19.0,8,-1.0,1,4043.0,1.0,49.0,0.0,0,2,0,3,104.0,1
31434,3,2,1,0,1,0,0,17.0,5,-1.0,1,647.0,1.0,37.0,0.0,0,2,0,2,41.0,0
45516,3,0,0,0,1,0,1,6.0,4,279.0,0,4043.0,2.0,35.0,4.0,0,0,1,1,316.0,0
55013,5,2,1,0,1,0,1,13.0,5,-1.0,1,4043.0,2.0,51.0,0.0,0,1,0,2,1032.0,1
48852,6,2,1,0,1,0,1,19.0,7,112.0,0,3745.0,1.0,61.0,4.0,0,2,1,2,179.0,1
54392,1,2,2,0,0,0,1,3.0,8,32.0,1,4043.0,1.0,34.0,0.0,0,0,1,3,371.0,1
41156,7,2,1,0,1,0,1,15.0,6,-1.0,1,122.0,2.0,27.0,0.0,0,2,0,2,781.0,1
8198,0,1,1,0,0,0,1,30.0,3,-1.0,1,598.0,1.0,23.0,0.0,0,3,0,1,166.0,0
45739,8,2,1,0,0,0,1,16.0,6,-1.0,1,0.0,4.0,58.0,0.0,0,2,0,2,641.0,1
7986,6,2,0,0,0,0,0,20.0,9,-1.0,1,742.0,1.0,58.0,0.0,0,2,0,3,5.0,0
12882,5,2,2,0,1,0,2,22.0,4,-1.0,1,1.0,3.0,40.0,0.0,0,3,0,1,249.0,0
33494,1,2,2,0,0,0,0,7.0,4,-1.0,1,0.0,2.0,46.0,0.0,0,0,0,1,70.0,0
39249,3,1,0,0,1,0,0,15.0,4,-1.0,1,1215.0,1.0,35.0,0.0,0,2,0,1,597.0,0
61217,2,2,0,0,0,0,2,11.0,5,-1.0,1,2259.0,3.0,67.0,0.0,0,1,0,2,279.0,1
57558,9,1,1,0,1,0,1,3.0,7,446.0,3,1377.0,1.0,29.0,2.0,0,0,1,2,248.0,1
28895,6,0,2,0,0,0,1,13.0,10,-1.0,1,0.0,2.0,62.0,0.0,0,1,0,3,227.0,1
61309,8,2,1,0,0,0,1,10.0,3,-1.0,1,2693.0,1.0,30.0,0.0,0,1,0,1,463.0,1
8863,3,0,3,0,1,0,0,6.0,4,-1.0,1,124.0,1.0,59.0,0.0,0,0,0,1,26.0,0
1838,1,1,2,0,0,0,1,19.0,10,-1.0,1,1998.0,1.0,33.0,0.0,0,2,0,3,570.0,0
39789,1,2,1,0,1,0,1,20.0,10,-1.0,1,3817.0,5.0,30.0,0.0,0,2,0,3,104.0,0
26820,1,1,2,0,1,0,0,20.0,4,-1.0,1,201.0,1.0,33.0,0.0,0,2,0,1,280.0,0
21809,5,2,1,0,1,1,1,20.0,3,307.0,2,-314.0,3.0,34.0,3.0,1,2,1,1,374.0,0
8201,2,2,1,0,0,0,2,8.0,10,96.0,3,3904.0,1.0,63.0,4.0,0,1,1,3,360.0,1
57417,0,0,1,0,1,0,1,23.0,6,93.0,2,1451.0,4.0,36.0,4.0,0,3,1,2,192.0,0
25895,0,2,1,0,1,1,0,28.0,4,-1.0,1,1577.0,2.0,27.0,0.0,1,3,0,1,266.0,0
29795,0,2,1,0,1,0,1,4.0,4,168.0,2,280.0,3.0,45.0,2.0,0,0,1,1,562.0,1
46862,1,1,1,0,1,0,1,29.0,7,-1.0,1,2785.0,1.0,41.0,0.0,0,3,0,2,2583.0,1
15148,8,1,1,0,1,0,1,14.0,4,-1.0,1,-448.0,2.0,33.0,0.0,0,1,0,1,95.0,0
30605,10,2,0,0,1,0,0,19.0,4,-1.0,1,3444.0,4.0,40.0,0.0,0,2,0,1,792.0,0
41410,1,2,1,0,1,0,1,7.0,10,-1.0,1,93.0,1.0,34.0,0.0,0,0,0,3,293.0,1
61601,5,2,1,0,1,0,1,25.0,4,-1.0,1,3540.0,1.0,47.0,0.0,0,3,0,1,807.0,1
61561,5,2,1,0,1,0,1,29.0,1,-1.0,1,0.0,2.0,65.0,0.0,0,3,0,0,199.0,1
72058,3,1,1,0,0,0,1,24.0,6,-1.0,1,,2.0,25.0,0.0,0,3,0,2,736.0,1
27096,5,2,1,0,1,0,1,17.0,6,-1.0,1,0.0,4.0,48.0,0.0,0,2,0,2,109.0,0
74934,5,1,1,0,1,0,,20.0,3,325.0,2,-45.0,1.0,32.0,2.0,0,2,1,1,68.0,0
55406,5,2,1,0,0,0,1,21.0,3,-1.0,1,123.0,1.0,59.0,0.0,0,2,0,1,442.0,1
62436,1,2,0,0,1,0,1,10.0,7,324.0,0,-58.0,1.0,48.0,2.0,0,1,1,2,681.0,1
21274,11,2,2,0,1,0,0,29.0,4,-1.0,1,451.0,2.0,53.0,0.0,0,3,0,1,56.0,0
54274,6,2,2,0,0,0,1,14.0,9,-1.0,1,2139.0,2.0,64.0,0.0,0,1,0,3,632.0,1
15322,6,0,0,0,0,0,1,14.0,8,91.0,3,2027.0,2.0,68.0,4.0,0,1,1,3,404.0,1
18059,3,1,1,0,0,0,1,10.0,6,-1.0,1,-84.0,3.0,33.0,0.0,0,1,0,2,506.0,0
34851,3,2,1,0,1,0,2,20.0,10,-1.0,1,4043.0,2.0,32.0,0.0,0,2,0,3,90.0,0
61633,5,2,1,0,0,0,1,9.0,10,-1.0,1,931.0,2.0,52.0,0.0,0,1,0,3,393.0,1
64000,10,2,1,0,0,0,1,13.0,9,189.0,3,1410.0,3.0,49.0,3.0,0,1,1,3,228.0,1
45890,3,2,1,0,0,0,1,1.0,7,-1.0,1,1721.0,1.0,45.0,0.0,0,0,0,2,175.0,1
23855,3,2,1,0,1,0,1,13.0,4,-1.0,1,1360.0,1.0,39.0,0.0,0,1,0,1,247.0,0
26654,0,1,1,0,0,0,1,22.0,7,-1.0,1,90.0,2.0,32.0,0.0,0,3,0,2,278.0,0
41259,0,2,2,0,1,0,1,16.0,4,281.0,2,178.0,1.0,40.0,1.0,0,2,1,1,97.0,0
32415,8,0,1,0,1,1,0,13.0,4,-1.0,1,743.0,1.0,47.0,0.0,1,1,0,1,367.0,0
17269,1,2,2,0,0,0,1,8.0,6,-1.0,1,0.0,2.0,44.0,0.0,0,1,0,2,54.0,0
25485,1,2,1,0,0,0,1,29.0,0,-1.0,1,25.0,3.0,45.0,0.0,0,3,0,0,62.0,0
59041,11,2,1,0,0,0,1,7.0,8,159.0,3,955.0,1.0,61.0,2.0,0,0,1,3,248.0,1
40258,1,1,2,0,1,1,1,8.0,6,-1.0,1,-74.0,2.0,36.0,0.0,1,1,0,2,476.0,0
25129,1,2,2,0,0,0,1,6.0,7,-1.0,1,0.0,2.0,55.0,0.0,0,0,0,2,341.0,0
42401,5,1,1,0,1,0,1,17.0,3,315.0,3,223.0,1.0,31.0,4.0,0,2,1,1,508.0,0
51934,1,2,1,0,1,0,1,20.0,1,195.0,2,564.0,2.0,59.0,4.0,0,2,1,0,109.0,1
32279,0,2,1,0,1,0,1,18.0,10,26.0,3,589.0,1.0,56.0,3.0,0,2,1,3,208.0,1
60484,1,2,1,0,1,0,0,6.0,6,335.0,3,853.0,4.0,48.0,2.0,0,0,1,2,433.0,1
2729,6,0,0,0,1,0,0,12.0,4,-1.0,1,121.0,6.0,59.0,0.0,0,1,0,1,144.0,0
68131,0,1,2,0,1,0,1,23.0,9,25.0,1,4043.0,2.0,56.0,0.0,0,3,1,3,295.0,1
47733,3,2,1,0,1,0,1,12.0,4,-1.0,1,6.0,2.0,37.0,0.0,0,1,0,1,136.0,0
28494,8,2,1,0,1,0,1,15.0,4,-1.0,1,2791.0,1.0,35.0,0.0,0,2,0,1,45.0,0
40530,1,2,2,0,1,1,1,5.0,5,123.0,0,1187.0,2.0,38.0,1.0,1,0,1,2,76.0,0
1862,3,2,1,0,0,1,1,27.0,7,-1.0,1,24.0,3.0,49.0,0.0,0,3,0,2,168.0,0
62385,8,2,2,0,1,0,0,20.0,3,141.0,3,3636.0,3.0,56.0,3.0,0,2,1,1,239.0,1
33084,3,2,0,0,0,0,1,3.0,1,-1.0,1,151.0,1.0,56.0,0.0,0,0,0,0,128.0,0
13918,1,1,2,0,0,0,1,26.0,4,-1.0,1,1317.0,1.0,25.0,0.0,0,3,0,1,176.0,1
71970,1,2,0,0,0,0,,17.0,5,148.0,3,4043.0,1.0,38.0,2.0,0,2,1,2,292.0,1
75766,8,1,1,,0,1,,23.0,6,-1.0,1,-221.0,6.0,28.0,0.0,0,3,0,2,1090.0,0
72036,0,0,2,0,1,0,1,2.0,,78.0,0,4043.0,3.0,45.0,2.0,0,0,1,0,147.0,0
8210,3,0,0,0,1,0,0,27.0,4,-1.0,1,68.0,1.0,44.0,0.0,0,3,0,1,310.0,0
720,9,1,1,0,1,0,1,5.0,4,78.0,3,188.0,1.0,35.0,4.0,0,0,1,1,863.0,1
37583,2,2,0,0,0,1,0,19.0,5,-1.0,1,38.0,1.0,55.0,0.0,0,2,0,2,63.0,0
36784,1,2,1,0,0,0,1,29.0,6,-1.0,1,1018.0,2.0,42.0,0.0,0,3,0,2,305.0,0
16750,8,2,1,0,0,1,1,7.0,6,-1.0,1,123.0,1.0,29.0,0.0,0,0,0,2,151.0,0
41681,5,2,1,0,1,0,1,24.0,5,230.0,2,3997.0,1.0,36.0,1.0,0,3,1,2,688.0,1
34016,3,2,1,0,1,0,2,20.0,3,-1.0,1,56.0,1.0,39.0,0.0,0,2,0,1,368.0,0
70445,10,1,1,0,1,0,,11.0,,-1.0,,0.0,1.0,37.0,0.0,0,1,0,0,125.0,1
51425,1,1,1,0,1,0,1,11.0,7,-1.0,1,2451.0,1.0,35.0,0.0,0,1,0,2,413.0,1
7407,3,2,0,0,1,0,1,12.0,4,364.0,0,353.0,1.0,45.0,1.0,0,1,1,1,204.0,0
29501,10,1,1,0,0,0,1,21.0,10,-1.0,1,2706.0,3.0,32.0,0.0,0,2,0,3,462.0,0
8584,1,2,2,0,1,0,1,20.0,3,-1.0,1,1822.0,1.0,50.0,0.0,0,2,0,1,6.0,0
2315,5,1,1,0,1,0,0,9.0,4,-1.0,1,787.0,1.0,25.0,0.0,0,1,0,1,164.0,0
59674,9,1,1,0,0,0,1,24.0,10,-1.0,1,73.0,1.0,28.0,0.0,0,3,0,3,239.0,1
67892,0,2,1,0,1,0,1,17.0,4,-1.0,1,3742.0,3.0,34.0,0.0,0,2,0,1,721.0,1
21244,3,1,0,0,1,0,0,2.0,5,-1.0,1,2507.0,1.0,32.0,0.0,0,0,0,2,215.0,0
57428,0,2,1,0,1,0,1,14.0,6,331.0,0,405.0,1.0,55.0,2.0,0,1,1,2,626.0,1
27784,8,2,1,0,1,0,2,20.0,10,115.0,0,4043.0,4.0,56.0,4.0,0,2,1,3,233.0,0
40063,0,2,1,0,0,0,1,20.0,7,-1.0,1,4043.0,6.0,44.0,0.0,0,2,0,2,188.0,0
62801,1,2,1,0,1,0,1,8.0,6,-1.0,1,1864.0,2.0,40.0,0.0,0,1,0,2,905.0,1
11343,1,1,2,0,0,0,1,18.0,7,174.0,0,688.0,3.0,37.0,4.0,0,2,1,2,95.0,0
65198,0,2,2,0,1,0,1,16.0,5,-1.0,1,246.0,4.0,35.0,0.0,0,2,0,2,1337.0,1
7732,5,1,1,0,0,0,1,18.0,6,-1.0,1,92.0,3.0,33.0,0.0,0,2,0,2,157.0,0
71468,3,2,0,0,1,0,0,19.0,4,-1.0,1,953.0,,43.0,0.0,0,2,0,1,135.0,0
19646,5,1,1,0,1,0,1,15.0,4,347.0,0,90.0,2.0,41.0,4.0,0,2,1,1,77.0,0
15190,3,1,1,0,0,0,0,20.0,5,-1.0,1,3054.0,6.0,38.0,0.0,0,2,0,2,24.0,0
65282,11,2,1,0,0,0,1,7.0,3,221.0,3,1569.0,1.0,30.0,4.0,0,0,1,1,263.0,1
34196,0,0,1,0,1,0,1,17.0,10,-1.0,1,3296.0,1.0,36.0,0.0,0,2,0,3,130.0,0
28018,1,1,2,0,0,0,1,19.0,7,-1.0,1,146.0,2.0,32.0,0.0,0,2,0,2,162.0,0
51907,3,1,2,0,0,0,1,8.0,7,-1.0,1,182.0,1.0,46.0,0.0,0,1,0,2,939.0,1
15138,5,2,1,0,0,0,1,27.0,7,-1.0,1,0.0,6.0,58.0,0.0,0,3,0,2,503.0,0
8424,3,2,1,0,1,0,1,13.0,4,370.0,0,335.0,3.0,32.0,1.0,0,1,1,1,240.0,0
19992,9,1,2,0,1,0,2,18.0,6,-1.0,1,117.0,1.0,31.0,0.0,0,2,0,2,41.0,0
41176,3,2,0,0,1,0,1,8.0,6,-1.0,1,1439.0,1.0,39.0,0.0,0,1,0,2,540.0,1
2408,3,2,1,1,1,1,0,9.0,4,-1.0,1,-331.0,1.0,34.0,0.0,1,1,0,1,342.0,0
70308,9,1,1,,0,0,0,,5,-1.0,1,696.0,1.0,,0.0,0,,0,2,22.0,0
32142,1,1,2,0,0,0,1,4.0,8,94.0,2,80.0,2.0,35.0,1.0,0,0,1,3,434.0,1
52762,1,2,2,0,0,0,1,15.0,7,-1.0,1,372.0,1.0,47.0,0.0,0,2,0,2,257.0,1
30952,6,2,0,0,0,0,0,16.0,5,-1.0,1,0.0,1.0,59.0,0.0,0,2,0,2,39.0,0
28192,0,2,2,0,1,0,1,19.0,7,-1.0,1,4043.0,6.0,34.0,0.0,0,2,0,2,73.0,0
33086,11,2,0,0,1,0,2,18.0,10,110.0,0,106.0,3.0,51.0,2.0,0,2,1,3,366.0,0
35308,5,1,1,0,0,0,1,7.0,7,99.0,2,1534.0,1.0,44.0,2.0,0,0,1,2,166.0,1
25175,7,1,0,0,0,1,1,29.0,6,-1.0,1,0.0,4.0,28.0,0.0,0,3,0,2,120.0,0
35728,6,2,1,0,0,1,0,26.0,4,-1.0,1,0.0,1.0,59.0,0.0,0,3,0,1,155.0,0
29367,8,2,1,0,0,0,1,22.0,7,-1.0,1,2322.0,1.0,47.0,0.0,0,3,0,2,618.0,1
22970,5,1,1,0,0,1,1,21.0,6,-1.0,1,-67.0,1.0,35.0,0.0,0,2,0,2,84.0,0
1662,10,2,1,0,1,0,1,28.0,0,-1.0,1,1161.0,2.0,55.0,0.0,0,3,0,0,134.0,0
59467,3,2,1,0,1,0,1,18.0,7,-1.0,1,1064.0,2.0,50.0,0.0,0,2,0,2,1298.0,1
1911,5,2,2,0,1,0,0,3.0,5,-1.0,1,1588.0,6.0,44.0,0.0,0,0,0,2,84.0,0
41005,1,1,2,0,0,0,1,20.0,3,245.0,2,4043.0,1.0,34.0,4.0,0,2,1,1,96.0,0
8641,0,1,2,0,0,0,1,26.0,7,-1.0,1,973.0,6.0,35.0,0.0,0,3,0,2,109.0,0
7051,5,1,1,0,1,0,0,23.0,4,-1.0,1,61.0,1.0,42.0,0.0,0,3,0,1,65.0,0
73202,2,1,3,,,0,0,,5,-1.0,1,323.0,1.0,42.0,0.0,0,,0,2,617.0,1
52019,0,2,1,0,1,0,1,10.0,1,-1.0,1,2810.0,1.0,48.0,0.0,0,1,0,0,208.0,1
11246,1,2,2,0,1,1,0,3.0,5,-1.0,1,1476.0,4.0,30.0,0.0,1,0,0,2,199.0,0
26663,1,2,2,0,0,0,0,19.0,5,-1.0,1,1352.0,1.0,36.0,0.0,0,2,0,2,2028.0,1
11193,5,2,3,0,0,0,2,17.0,10,-1.0,1,217.0,2.0,54.0,0.0,0,2,0,3,110.0,0
26013,8,2,1,0,1,0,1,11.0,4,-1.0,1,1185.0,1.0,40.0,0.0,0,1,0,1,94.0,0
19785,7,0,0,0,0,0,0,9.0,5,-1.0,1,3899.0,1.0,52.0,0.0,0,1,0,2,49.0,0
36087,6,2,1,0,0,1,1,28.0,0,-1.0,1,1431.0,1.0,55.0,0.0,0,3,0,0,107.0,0
63195,3,2,0,0,0,0,1,17.0,3,-1.0,1,4043.0,1.0,34.0,0.0,0,2,0,1,161.0,1
19758,11,2,2,0,0,0,0,11.0,5,-1.0,1,1202.0,1.0,42.0,0.0,0,1,0,2,40.0,0
46846,5,1,1,0,0,0,1,13.0,0,54.0,0,384.0,1.0,36.0,2.0,0,1,1,0,244.0,1
18607,0,0,1,0,0,1,1,14.0,6,-1.0,1,225.0,2.0,55.0,0.0,0,1,0,2,116.0,0
64269,3,2,1,0,1,0,1,12.0,6,-1.0,1,882.0,4.0,38.0,0.0,0,1,0,2,628.0,1
58316,3,1,0,0,1,1,1,8.0,4,-1.0,1,-13.0,1.0,55.0,0.0,1,1,0,1,726.0,1
21180,0,2,1,0,0,0,1,26.0,7,-1.0,1,10.0,6.0,43.0,0.0,0,3,0,2,301.0,0
34126,0,2,1,0,1,1,1,20.0,10,-1.0,1,210.0,1.0,34.0,0.0,1,2,0,3,199.0,0
52075,1,2,1,0,1,0,1,14.0,7,-1.0,1,884.0,1.0,59.0,0.0,0,1,0,2,267.0,1
58536,0,2,2,0,0,0,1,9.0,10,92.0,0,0.0,3.0,52.0,4.0,0,1,1,3,467.0,1
2146,8,1,1,0,0,0,1,29.0,0,-1.0,1,1015.0,1.0,31.0,0.0,0,3,0,0,100.0,0
21836,5,2,1,0,0,0,1,8.0,3,-1.0,1,3415.0,1.0,26.0,0.0,0,1,0,1,209.0,1
29827,9,1,1,0,0,0,1,10.0,7,102.0,3,1608.0,2.0,26.0,2.0,0,1,1,2,89.0,0
56178,1,2,2,0,1,0,1,1.0,5,-1.0,1,3848.0,2.0,52.0,0.0,0,0,0,2,202.0,1
29932,3,2,0,0,0,0,1,26.0,7,-1.0,1,0.0,4.0,47.0,0.0,0,3,0,2,185.0,0
17797,1,2,2,0,0,0,1,9.0,6,-1.0,1,0.0,5.0,50.0,0.0,0,1,0,2,243.0,0
30548,3,2,0,0,1,0,1,28.0,7,-1.0,1,1138.0,4.0,60.0,0.0,0,3,0,2,116.0,0
45551,1,2,2,0,1,0,1,6.0,4,-1.0,1,2470.0,2.0,41.0,0.0,0,0,0,1,22.0,0
7323,8,0,1,0,1,1,0,7.0,4,-1.0,1,1109.0,1.0,58.0,0.0,1,0,0,1,180.0,0
3866,1,1,2,0,1,1,0,5.0,4,-1.0,1,0.0,2.0,42.0,0.0,1,0,0,1,562.0,0
17337,0,2,1,0,0,1,1,29.0,6,-1.0,1,738.0,2.0,39.0,0.0,0,3,0,2,90.0,0
49832,1,2,2,0,0,0,1,8.0,9,185.0,3,4043.0,1.0,36.0,1.0,0,1,1,3,357.0,1
21788,0,1,2,0,0,1,1,6.0,7,-1.0,1,632.0,2.0,32.0,0.0,0,0,0,2,103.0,0
8147,0,1,1,0,1,0,0,3.0,5,-1.0,1,3107.0,2.0,30.0,0.0,0,0,0,2,1516.0,1
20565,3,2,0,0,1,0,1,29.0,6,-1.0,1,244.0,2.0,54.0,0.0,0,3,0,2,337.0,0
42548,1,1,2,0,1,0,1,11.0,3,177.0,3,4043.0,1.0,33.0,1.0,0,1,1,1,628.0,1
60762,1,1,1,0,1,0,1,24.0,5,-1.0,1,2800.0,1.0,35.0,0.0,0,3,0,2,2554.0,1
20984,1,2,2,0,1,0,1,22.0,6,-1.0,1,122.0,3.0,54.0,0.0,0,3,0,2,126.0,0
58256,3,2,1,0,1,1,1,15.0,6,-1.0,1,520.0,1.0,28.0,0.0,1,2,0,2,679.0,1
36664,1,1,3,0,0,0,1,29.0,0,-1.0,1,343.0,2.0,35.0,0.0,0,3,0,0,45.0,0
40332,0,0,2,0,1,0,1,11.0,1,-1.0,1,4043.0,2.0,40.0,0.0,0,1,0,0,285.0,0
22127,1,1,2,0,0,0,1,12.0,7,-1.0,1,745.0,4.0,31.0,0.0,0,1,0,2,121.0,0
60020,8,2,1,0,1,0,1,7.0,10,175.0,2,2006.0,1.0,42.0,1.0,0,0,1,3,426.0,1
45784,8,1,2,0,1,0,1,21.0,4,-1.0,1,382.0,1.0,27.0,0.0,0,2,0,1,853.0,1
1016,0,1,1,0,1,0,0,7.0,4,-1.0,1,0.0,4.0,42.0,0.0,0,0,0,1,275.0,0
48522,3,2,2,0,1,0,1,2.0,10,-1.0,1,4043.0,3.0,58.0,0.0,0,0,0,3,688.0,1
44533,8,2,1,0,0,0,1,13.0,10,-1.0,1,1495.0,3.0,43.0,0.0,0,1,0,3,924.0,1
20464,0,1,1,0,0,1,1,28.0,6,-1.0,1,3305.0,3.0,27.0,0.0,0,3,0,2,78.0,0
50004,1,1,2,0,1,0,1,15.0,4,294.0,2,1761.0,2.0,30.0,1.0,0,2,1,1,229.0,0
177,3,2,1,0,1,0,0,6.0,4,-1.0,1,89.0,2.0,35.0,0.0,0,0,0,1,145.0,0
58064,3,2,1,0,1,0,0,14.0,8,838.0,2,408.0,1.0,43.0,3.0,0,1,1,3,6.0,0
60646,2,1,2,0,1,0,1,9.0,9,88.0,2,277.0,1.0,26.0,2.0,0,1,1,3,81.0,1
71373,1,2,2,0,1,1,1,21.0,10,-1.0,1,3167.0,1.0,34.0,0.0,1,2,0,3,152.0,0
16645,1,2,2,0,1,0,1,21.0,6,-1.0,1,-558.0,1.0,38.0,0.0,0,2,0,2,533.0,0
3987,5,0,2,0,1,0,0,30.0,4,-1.0,1,-127.0,4.0,32.0,0.0,0,3,0,1,288.0,0
23556,3,2,0,0,1,0,1,5.0,1,-1.0,1,935.0,2.0,30.0,0.0,0,0,0,0,96.0,0
61558,0,2,1,0,1,0,1,25.0,5,296.0,2,37.0,1.0,34.0,1.0,0,3,1,2,230.0,1
17894,5,2,1,0,1,0,1,17.0,6,-1.0,1,-191.0,6.0,34.0,0.0,0,2,0,2,156.0,0
15724,3,2,1,0,1,0,1,15.0,6,-1.0,1,345.0,3.0,39.0,0.0,0,2,0,2,179.0,0
4960,1,1,2,0,1,0,1,6.0,4,-1.0,1,471.0,1.0,29.0,0.0,0,0,0,1,106.0,0
7263,3,1,1,0,1,0,1,17.0,3,-1.0,1,1106.0,2.0,28.0,0.0,0,2,0,1,73.0,0
12176,3,2,3,0,0,0,0,2.0,5,-1.0,1,0.0,6.0,51.0,0.0,0,0,0,2,61.0,0
33689,5,0,1,0,1,0,0,19.0,4,-1.0,1,112.0,1.0,27.0,0.0,0,2,0,1,104.0,0
10941,1,1,2,0,1,0,1,26.0,4,-1.0,1,2555.0,2.0,34.0,0.0,0,3,0,1,129.0,0
60203,0,1,2,0,0,0,1,21.0,5,-1.0,1,1956.0,2.0,40.0,0.0,0,2,0,2,637.0,1
55233,3,2,2,0,1,0,1,5.0,0,137.0,0,1683.0,2.0,39.0,3.0,0,0,1,0,490.0,1
28518,8,2,1,0,1,0,0,13.0,4,-1.0,1,88.0,1.0,54.0,0.0,0,1,0,1,190.0,0
45122,3,2,0,0,1,0,2,5.0,4,350.0,0,0.0,2.0,44.0,1.0,0,0,1,1,408.0,0
57515,1,1,1,0,1,0,1,29.0,8,-1.0,1,463.0,2.0,44.0,0.0,0,3,0,3,371.0,1
75634,1,1,2,0,0,1,,21.0,,-1.0,1,-324.0,6.0,35.0,0.0,0,2,0,0,985.0,0
42607,3,2,1,0,1,0,1,17.0,3,345.0,2,1127.0,3.0,43.0,2.0,0,2,1,1,126.0,0
35606,5,2,1,0,0,0,1,2.0,1,-1.0,1,629.0,4.0,28.0,0.0,0,0,0,0,160.0,0
64664,2,2,0,0,1,0,1,6.0,4,88.0,2,2942.0,1.0,30.0,4.0,0,0,1,1,228.0,1
58096,6,2,1,0,1,0,1,17.0,0,90.0,0,387.0,1.0,39.0,2.0,0,2,1,0,188.0,1
23126,3,2,1,0,0,1,1,9.0,6,-1.0,1,0.0,1.0,57.0,0.0,0,1,0,2,45.0,0
70417,0,1,2,0,,0,1,12.0,6,-1.0,,51.0,2.0,29.0,0.0,0,1,0,2,1179.0,1
4087,3,2,1,0,1,0,0,14.0,4,-1.0,1,343.0,6.0,41.0,0.0,0,1,0,1,89.0,0
29087,1,2,0,0,0,1,0,18.0,5,-1.0,1,1330.0,1.0,49.0,0.0,0,2,0,2,37.0,0
4946,3,2,0,0,1,0,0,12.0,5,-1.0,1,1397.0,1.0,39.0,0.0,0,1,0,2,10.0,0
65304,3,1,1,0,1,0,1,14.0,4,-1.0,1,776.0,1.0,23.0,0.0,0,1,0,1,417.0,1
11788,1,2,2,0,1,0,0,13.0,4,-1.0,1,2218.0,2.0,48.0,0.0,0,1,0,1,43.0,0
